code,product_name,brands,ingredients_text,quantity,lang,source,silver_grain_type,manual_grain_type,manual_grain_type_status,manual_grain_type_at,manual_grain_type_mode,manual_grain_type_note,silver_is_filled,manual_is_filled,manual_is_filled_status,manual_is_filled_at,manual_is_filled_mode,manual_is_filled_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_is_gluten_free,manual_is_gluten_free,manual_is_gluten_free_status,manual_is_gluten_free_at,manual_is_gluten_free_mode,manual_is_gluten_free_note,silver_pasta_shape,manual_pasta_shape,manual_pasta_shape_status,manual_pasta_shape_at,manual_pasta_shape_mode,manual_pasta_shape_note,silver_is_vegan,manual_is_vegan,manual_is_vegan_status,manual_is_vegan_at,manual_is_vegan_mode,manual_is_vegan_note,silver_nutri_score_grade,manual_nutri_score_grade,manual_nutri_score_grade_status,manual_nutri_score_grade_at,manual_nutri_score_grade_mode,manual_nutri_score_grade_note,silver_protein_class,manual_protein_class,manual_protein_class_status,manual_protein_class_at,manual_protein_class_mode,manual_protein_class_note
6952998413598,Sweat potato vermicelli,"Green food, asia express food","Modified sweet potato starch 88%, water, salt",200g,,brand_disjoint_test,wheat,other,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,True,override,2026-05-15T10:37:34+00:00,llm,,noodles,vermicelli,override,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,0,0,confirmed,2026-05-15T10:37:34+00:00,llm,
8007002000580,Fregola,Qui Sardegna,"semola di GRANO duro, acqua",500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3596710326594,Ravioli 3 fromages,"Auchan BIO,L'oiseau,Auchan,Auchan Production,Groupe Auchan","PÂTE 60 % : semoule de _blé_ dur de qualité supérieure*, eau, _œufs_* 10,5 % de la pâte (soit 140 g/kg de semoule). FARCE 40 % : fromage frais* (_lait_) 24,5 %, comté* (_lait_) 22,6 %, semoule de _blé_ dur*, flocons de pomme de terre déshydratés* (pomme de terre, antioxydant : extrait de romarin), emmental* (_lait_) 13,2 %, persil* 4,9 %, sel, huile de tournesol*, arôme naturel (_blé_). Pourcentages exprimés suer la farce. *biologiques.",250 g (2 personnes),,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T09:58:41+00:00,llm,,True,True,confirmed,2026-05-15T09:58:41+00:00,llm,,True,True,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,other,other,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,C,C,confirmed,2026-05-15T09:58:41+00:00,llm,,,med,manual_only,2026-05-15T09:58:41+00:00,llm,
7772619000070,Fideos Nido,La Suprema,"Harina de trigo fortificada, sémola (trigos seleccionados), Niacina, Sulfato ferroso anhidro, Tiamina, Folato, Riboflavina, Betacaroteno.",400 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,vermicelli,vermicelli,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
8710908958175,"Cup a Soup, Hühner Suppe mit Nudeln",Knorr,"37% Teigwaren (HARTWEIZENGRIESS, Speisesalz), Glukosesirup, Speisesalz, Kartoffelstärke, Zucker, Hefeextrakt, Aromen, Palmöl, 1,8 % Karotten, 1 % Hühnerfett, Gewürze (Curcuma, Pfeffer, Petersilienwurzel), Zwiebeln, Petersilie, 0,3 % Hühnerfleisch, Lauch, Antioxidationsmittel Extrakt aus Rosmarin, Kann Spuren von Milch, Ei, Sellerie und Senf enthalten,",27 gramm,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,0,0,confirmed,2026-05-15T10:37:34+00:00,llm,
8015057003760,Gnocchi,HACENDADO,"Puré de patatas 80% (agua y copos de patata (emulgente E471)), harina de trigo extrafina, sal, aromas naturales, polvo de harina de arroz. Acidulante: E270, Conservador: E200",500 g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,,,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,low,low,confirmed,2026-05-15T10:37:34+00:00,llm,
8801043157742,Kimchi Ramen,Nongshim,"noodles 87%: wheat flour, potato starch, palm oil, salt, acidity regulators: e501, e500, e339, antioxidant: e306, emulsifier: e322 (contains soy), seasoning (yeast extract, soybean, garlic, wheat starch), green tea extract, colour: e101, seasoning powder 10%: seasoning (maltodextrin, hydrolyzed vegetable protein (soy, wheat), salt, yeast extract, mustard oil), salt, sugar, flavour enhancers: e621, e627, e631, spices (maltodextrin,     garlic, glucose, black pepper), acid: e330, colour: e150c, vegetable flakes 3%: kimchi chinese cabbage flakes (chinese cabbage, garlic, red chili pepper), pak-choi, carrot, green onion, may contain barley, crustaceans, eggs, fish, peanuts, milk, celery, sesame seeds and molluscs, geschmack vir",120g,,brand_disjoint_test,other,wheat,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8006669002296,Mezzelune con pesto rojo,Scoiattolo,"sémola de _trigo_ duro*, preparado de albahaca* (34,5% del relleno, 18,5% del producto final: albahaca*, aceite de oliva virgen extra*, sal), pulpa de tomate* (20% del relleno, 10,5% del producto final), copos de patata*, aceite de girasol*, concentrado de tomate* (5% del relleno, 2,5% del producto final), remolacha en polvo* (3.5% de la pasta, 0,3% del relleno, 2% del producto ﬁnal), harina de trigo sarraceno* (3% de la pasta 1,5% del producto final), azúcar moreno*, tomates deshidratados* (1,5% del relleno, 0,8% del producto final), sal, fibra vegetal*, agua. *Procedente de agricultura ecológica.",250 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,low,low,confirmed,2026-05-15T10:37:34+00:00,llm,
8480000227966,"Espinacas, Brócoli y Aceitunas",Hacendado,"Sémola de _trigo_ duro, espinacas 14%, agua, preparación de brócoli 11% (79% brócoli, agua, espesante (celulosa en polvo)), aceitunas 5,5%, gránulos de patata, aceite de girasol, cebolla, aceite de oliva, harina de trigo sarraceno 1,5%, sal, espinacas en polvo 1%, ajo, extracto de levadura, espesante (celulosa en polvo).",250g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8600939212295,Salzgebäck Erdnuss,Stark Prima,"WEIZENMEHL (63,3%), ERDNÜSSE (28%), Rapsöl, Glukosesirup, Meersalz (2,5%), Hefe, Maltosesirup, Säureregulator: Natriumhydroxid",100 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,,,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,high,high,confirmed,2026-05-15T10:37:34+00:00,llm,
5060262489741,Rice noodles chick-n ramen,Itsu,"Rice noodles (62%) (rice, tapioca starch, salt, broth paste (36%) (soybean paste [water, soya beans, rice, salt), water, sesame paste (10%), yeast extract, sesame oil (6%), sugar, rice bran oil, salt, alcohol, onion powder, paprika powder, garlic powder, chilli powder, ginger powder, black pepper), dried spring onion. Allergy advice: for allergens, see ingredients in bold. May contain celery and mustard.",64g,,brand_disjoint_test,other,rice,override,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,False,True,override,2026-05-15T09:58:41+00:00,llm,,noodles,noodles,confirmed,2026-05-15T09:58:41+00:00,llm,,True,True,confirmed,2026-05-15T09:58:41+00:00,llm,,C,C,confirmed,2026-05-15T09:58:41+00:00,llm,,low,low,confirmed,2026-05-15T09:58:41+00:00,llm,
6009522300098,SPAGHETTI,FATTI'S & MONI'S,"Wheat flour (wheat, gluten) and vitamin B2/beta-carotene (E160a)",500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,spaghetti,spaghetti,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
7772606000267,Spaghetti,Famosa,"Harina de trigo fortificada (hierro, vitaminas (mononitrato de tiamina (vitamina B1), riboflavina (vitamina B2), niacinamida (vitamina B3), ácido fólico)), concentrado de vitaminas y minerales (vitamina A, ácido fólico, hierro), tartrazina, cúrcuma.",400 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,spaghetti,spaghetti,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
7772606000021,Fideos Semolados,Famosa,"Harina de trigo fortificada (hierro, vitaminas), premezcla de vitaminas y minerales (Vitaminas (B1, B2, B3, B9), Hierro), colorante artificial (tartrazina (E-102)).",400 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,vermicelli,vermicelli,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
5000232024725,Rigatoni,Napolina,100% Durum Wheat Semolina.,500g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,rigatoni,rigatoni,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8006669002333,Ravioli Requesón y Espinacas sin gluten,scoiattolo,,200 g,,brand_disjoint_test,wheat,other,override,2026-05-15T10:37:34+00:00,llm,,False,True,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,,False,manual_only,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3162900070549,Pâté Faisan aux Airelles et au Marc de Bourgogne,Albert Menès,"Viande de porc, viande de faisan 40 %, _œufs_ entiers, airelles 2 %, sel, gélatine porcine, Marc de Bourgogne 1 % (_sulfites_), plantes aromatiques, poivre, épices.",180 g,,brand_disjoint_test,,,empty,,,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,auto,,prefill,,,,empty,,,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,high,high,confirmed,2026-05-15T10:37:34+00:00,llm,
8006669004771,"Girasoli - Funghi con porcini, shiitake e champignon",Scoiattolo,"Semola di grano duro, 25,5% semilavorato di funghi misti (funghi misti 77% (funghi ostrica, famigliola gialla, 16,5% shiitake, 13% funghi champignon, 14,5% funghi porcini), prezzemolo, olio di oliva, cipolla, aglio), acqua, purea di patate, granuli di patate, olio di semi di girasole, 1,5% farina di grano saraceno, sale, estratto di lievito, addensante: cellulosa in polvere.",200 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
4058172440724,Vollkorn Linguine (dmBIO),DmBio,Vollkorn Hartweizengrieß,110g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,linguine,override,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
7802500000145,Integral Rigati,Pasta de Mamá,Trigo integral,500g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,rigatoni,manual_only,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3379141809108,Vermicelle de soja,PSP,"tapioca, sel, eau",250 g,,brand_disjoint_test,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,True,override,2026-05-15T10:37:34+00:00,llm,,noodles,vermicelli,override,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,0,0,confirmed,2026-05-15T10:37:34+00:00,llm,
8001665714464,Cappelletti Jambon cru lot de 2,Giovanni Rana,"Pâte 64% farine de BLÉ tendre, ŒUFS 30% semoule de BLÉ dur. Farce 36%: viande de porc 48%, chapelure (farine de BLÉ tendre, eau, sel, levure), jambon cru 16% (viande de porc, sel), sérum de LAIT en poudre, fibre de maïs, arômes naturels (contiennent LAIT, BLÉ), SEL, noix de muscade, poivre noir.  Allergènes : voir ingrédients en gras. Produit dans une usine qui utilise aussi fruits à coque, poissons, crustacés, mollusques, soja et céleri.",500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3248830770718,"Nouilles à la Chinoise au Poulet, légumes croquants",Marie,"Les ingrédien uilles à la chinoise au Les ingrócents des no homiet, légumes croquide l recett): (pourcentages exprimés sur le total deblé dur, huile de tournesol, sel), eau, linguine cuites 36,6% (eau, semoule (viande de poulet origine France carottes 13,5%, poulet mariné et cur 24% (eau, soja, farine de blé, sel), 9,8%, sel, sucre, jus de citron), poivnidon de mais cireux, assaisonnement 5,4%, fèves de soja 3,3%, sa cke sde riz, sel), sauce poisson (poisson, sel, oignons 1,8%, huile de colza à base de vinaigre de riz (viniargre poivre. eau), amidon de riz précuit, ail, ba aromatique (sucre, eau), coriandre, personnes allergiques. Pâtes cuites : origine UE. Informations en gras destinées a nc Traces possibles de : crustacés, r. sésame. ants sont 75 Jouges 8,7%, champignons noirs asilic Thai, purée dé gingembre, caramel Xllusques, lait, œuf, moutarde, céleri,",900 g e,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,B,B,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
0041000022531,Fettuccine in a Creamy Parmesan & Romano Flavored Cheese Sauce,Knorr,"ENRICHED MACARONI PRODUCT [SEMOLINA AND DURUM FLOUR (WHEAT), NIACIN, FERROUS SULFATE (IRON), THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], PARMESAN AND ROMANO CHEESES (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, CORN STARCH, MALTODEXTRIN, SALT, BUTTER (CREAM, SALT), CREAM CHEESE (PASTEURIZED MILK, CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM), NATURAL FLAVOR (SOY), SODIUM CITRATE, POTASSIUM CHLORIDE, ONION POWDER, DISODIUM GUANYLATE, DISODIUM INOSINATE, SUGAR, SODIUM CASEINATE, LACTIC ACID, ANNATTO EXTRACT (FOR COLOR).",64 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,tagliatelle,tagliatelle,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,,empty,,,
8801073113893,Ramen,Samyang,"noodle (77,5%) { wheat flour , modified tapioca starch, refined palm oil, modified potato starch, refined salt, emulsifier [lecithin(e322(i))], acidity regulator [potassium carbonate(e501(i)), sodium carbonate(e500), sodium phosphate dibasic(e339(ii)), citric acid(e330)], thickener [guar gum (e412)], green tea flavor oil,} soup (12,7%) {water, artificial chicken flavor powder, soy sauce, white sugar, red pepper powder, chili pepper powder, soybean oil, onion, red pepper seed oil, garlic, modified potato starch, paprika extract, decolorized chilli extract, black pepper powder, curry powder,} powder (9,8%) {whole milk powder, white sugar, milk powder, salt, mozzarella cheese powder, butter powder, modified potato starch, curly parsley, pepper powder, garlic powder, soybean oil,}",130g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8001665700900,Gourmet ravioli relleno de trufa blanca con setas y queso,"Giovanni Rana,Rana","Relleno 60%: champiñones al horno 30% (champiñones 95%, aceite de girasol, sal), queso ricotta 23% (suero de leche, leche, sal), nata (contiene leche), queso rallado, fibras vegetales (achicoria y trigo), queso mozzarella, suero de leche en polvo, pan rallado (harina de trigo blando, agua, sal, levadura), mantequilla, aromas naturales, sal, cebollino, champiñones deshidratados 0,7% (Agaricus bisporus), ajo, perejil, trufa blanca 0,1% (Tuber magnatum, Pico). Pasta 40%: harina de trigo blando, huevos 30%, sémola de trigo duro.",250 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
5605458660018,Esparguete,A Nossa Loja,Sêmola de _trigo_ duro.,500 g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,spaghetti,spaghetti,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3701269709396,Lasagnes bio au sarrasin,Greenweez,100% Farine de sarrasin*,250 g,,brand_disjoint_test,buckwheat,other,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,lasagna,lasagna,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8009344100997,Gnocchi ripieni con pesto alla genovese,"Mamma Emma, Master","Patate cotte al vapore 59%, farina di grano tenero, spalmabile di ricotta (ricotta 98% (siero di latte, crema di latte, sale, correttori di acidità: acido citrico, acido lattico), concentrato di proteine del siero di latte, fermenti lattici], pesto alla genovese 6,5% [Basilico Genovese DOP&quot; 38%, olio extra vergine di oliva, &quot;Parmigiano Reggiano DOP 20% (latte, sale, caglio), &quot;Pecorino Romano DOP 10% (latte di pecora, sale, caglio d'agnello), sale, pinoli 0,5%, aceto di vino], amido di patata, uova, sale, olio di semi di girasole.",350 g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,True,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,low,low,confirmed,2026-05-15T10:37:34+00:00,llm,
7772619000087,Fideos Gusano,"La Suprema,Molino Andino","Harina de trigo fortificada, sémola de trigos seleccionados, Niacina, Sulfato ferroso anhidro, Tiamina, Folato, Riboflavina, Tartrazina.",1 kg,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,vermicelli,vermicelli,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
4580352290121,Potato ramen,Samyang,"noodle(88,1%): potato starch(46%),  wheat flour (22%) , palm oil(12%), wheat gluten, salt emulsifier [lecithin e322)], oybean oil, acidity regulatoripotassium carbonate(e501), sodium carbonatees00), sodium phosphate dibasic(e339), citric acid(e330)], water, thickener[guar gum(e412)], green tea flavor oil soup(10,3%): sa flavour enhancer[monosodium l-glutamate (e621), disodium 5-ribonucleotides(e635)], white sugar, soy sauce powder,  artificial beef flavor, palm oil, radish powder, yeast extract powder garlic powder, onion powder, black pepper powder, red pepper powder, roasted sesame oleoresin capsicum coating powder, garlic flavor oil flake(1,6%): dried chives, dried carrot, dried onion, dried oak mushroom, dried red pepper",120g,,brand_disjoint_test,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,,,,,,empty,2026-05-15T10:39:12+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
