code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
8852018101185,Instant-Nudeln Chicken Sriracha Geschmack,YumYum,Instant-Nudeln Chicken Sriracha Geschmack,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:meals,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:soups,en:dried-meals,en:instant-noodles,en:dehydrated-soups,en:instant-noodle-soups,en:dehydrated-asian-style-soup-with-noodles","Nudeln 82,5%: _Weizenmehl_, Palmöl (enthält Antioxidationsmittel: E319), Tapiokastärke, Würzmittel (Aroma, Geschmacksverstärker: E627, E631, Hefeextrakt), Salz, Säureregulatoren: E500, E452, E451, Verdickungsmittel: E466. Würzmittel 17,5%: Zucker, Salz, Aroma (enthält _Sojabohnen_), Geschmacksverstä...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8852019001392,Rice vermicelli,Erawan brand,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles,en:rice-vermicelli,en:precooked-rice-vermicelli","Rice Flour, Water",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",vermicelli,,vermicelli,kw:vermicelli
8852523206030,Instant Nudelsuppe Chicken Typ Huhn,Thai Chef,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:dried-products,en:pastas,en:soups,en:dried-products-to-be-rehydrated,en:noodles,en:dried-meals,en:instant-noodles,en:dehydrated-soups,en:instant-noodle-soups","wheat flour 76%, palm oil, salt, sugar, flavour enhancer (E621, E635), spices, fried garlic, acidity regulator (E451, E500), chilli powder, dried spring onion, thickener (E466), flavouring, hydrolyzed vegetable protein (water, maize, soy). May contain traces of egg, milk, crustacean, fish, sesame, c...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8886350067991,Prima Taste - Noodle,Prima Taste,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","NOODLE/LAMIAN - ENRICHED WHEAT FLOUR, SALT, SODIUM CARBONATE, DISODIUM PHOSPHATE. LAKSA PASTE - WATER, PALM OLEIN, CHILLI PASTE (WATER DRIED CHILLI, SALT), DRIED SHRIMP, SHALLOT, GALANGAL, SHRIMP PASTE (SHRIMP, SALT), TURMERIC, TURMERIC POWDER, LEMON GRASS, LAKSA LEAF (POLYGONUM ODORATUM), CHILLI, W...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8888056603916,Koka,Koka,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:oriental","ngredients / ingrediente ingredientes / ingrediënten / zutaten: bodles: wheat flour, palmpil, salt, asoning: salt, sugar hydrolysed soy protein, beef flavouring (contains lery), flavour emancer (e621), chives, spices, serving siz (1 paquete as prepared / zo vc nutritional facts / voedi",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8888056708109,Spicy stir fried noodles,Koka,Stir-fry flavour instant ramen,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Wheat flour, palm oil, salt, canola oil, sugar, flavouring (contains sesame), colour (E162), garlic, soy sauce powder (soy, salt, wheat, malt), caramel, chives, spices.",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8888056708512,Oriental Instant Noodles: Vegetable Flavour,Koka®,Préparation alimentaire à base de blé tendre goût légumes,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:soups,en:dried-meals,en:instant-noodles,en:chinese-noodles,en:dehydrated-soups,fr:soupes-de-nouilles","nouilles: FARINE DE BLE, HUILE DE PALME, SEL  ASSAISONNEMENT: SEL, exhausteurs de goût (E621, E627, E631), SUCRE, POUDRE D'OIGNON, CURRY, POUDRE D'AIL, POUDRE DE CHAMPIGNON, arômes (SOJA), OIGNONS déshydratés, POIVRE, HUILE DE PALME",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8901014000449,Schezwan Spicy Chilli Sauce Flavour,"Top Ramen,Nissin",Spicy Instant Noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","NOODLES (88%): Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Salt, Red Chilli Powder, Acidity Regulators [INS 451(i) & INS 500(i)], Colour [INS 160c(i)]. Antioxidant (INS 319) & Thickener (INS 412). SEASINING MIX (12%): Garlic Powder, lodised Salt, Sugar, Tomato Powder, Corn ...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8901014003181,top ramn,"Nissin,Top Ramen",Instant noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","NOODLES (85%): Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Salt, Acidity Regulators [INS 500(i) & INS 451(i)], Thickener (INS 412) & Antioxidant (INS 319).  SEASONING MIX (15%): Corn Starch, Iodised Salt, Sugar, Onion Powder, Mixed Spices 7.9% (Red Chilli, Turmeric, Cumin, ...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8901014004935,spiced chunky chicken,cup noodles,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meats-and-their-products,en:meals,en:meats,en:dried-products,en:pastas,en:poultries,en:dried-products-to-be-rehydrated,en:meals-with-meat,en:noodles,en:instant-noodles,en:poultry-meals,en:instant-noodle-soups,en:meals-with-chicken","Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), Dehydrated Pieces 6.01% (Chicken, Carrot, French Beans, Cabbage & Curry I Leaves), lodised Salt, Hydrolysed Vegetable Protein Powder (Soya), Mixed Spices 1.49% (Red Chilli, Turmeric, Coriander, Black Pepper, Cumin, Fenugreek, Ginger, Clov...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8901058006292,2 - Minute Noodles,"Maggi,Nestlé",Instant Noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:dried-products,en:pasta-dishes,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:pot-noodles","Noodles: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Acidity regulators (501 (i)&500 (i)) and Humectant (451(i)). Masala *TASTEMAKERⓇ: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder,...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8901595963461,Manchow Instant Noodles,Capital Foods,Noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Noodles: Wheat Flour, Refined Palm Oil, Salt, Potassium Chloride (Gelling Agent, E508), Wheat Gluten, Sodium Polyphosphate (Emulsifying Agent, E452(i)), Potassium Carbonate (Acidity Regulator, E501(i)), Sodium Hydrogen Carbonate (Raising Agent, E500(ii)), Tertiary Butylhydroquinone (Antioxidant, E31...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8901725116729,Sunfeast Yippee! noodles Magic Masala,"ITC,Sunfeast",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:dried-meals,en:instant-noodles","Instant Noodles: Refined Wheat Flour (Maida) (78.4%), Refined Palm Oil, lodized Salt, Wheat Gluten (0.4%), Thickeners (INS 508 INS 412), Stabilizers [INS 170(i), INS 339(ii), INS 450(iii), INS 452(i)] and Acidity Regulators [INS 501(i), INS 500(i), INS 330] Seasoning: Masala Mix: Dehydrated Vegetabl...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8904063208101,Delista macaroni,Haldiram's,Pastas,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:pastas,en:dry-pastas,en:marconi",Semolina,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",macaroni,,macaroni,kw:macaroni
8936007820568,"Reisnudeln, dünn","Bamboo Tree, Tufoco",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:rice-vermicelli","Riz, eau, sel",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
8938504434200,Vermicelles de riz ,Bùn Gao,Pâtes ,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:rice-vermicelli",Riz,noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",vermicelli,,vermicelli,kw:vermicelli
8995899980095,Wonton noodles,Bali Bulan,Wonton noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles","Harina de _trigo_ 76,85%, agua, sal.",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8998866801812,Mi sedaap. Mi segara. Jelas terasa sedapnya. Perisa kari,Wingsfood,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:instant-noodle-soups","INGREDIENTS NOODLE:  Wheat flour, edible vegetable oil, salt, thickener acidity regulator, tartrazine Cl 19140, mineral (iron). Contains stabilisers and acidity regulator as permitted food conditioner. Contains permitted colouring.  SEASONING:  Salt, sugar, curry flavour powder, onion flavour powder...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8998866803809,Mi sedaap. Mi segara. Jelas terasa sedapnya. Mi goreng ayam krispi,Wingsfood,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","INGREDIENTS NOODLE:  Wheat flour, edible vegetable oil, salt, thickener adidity regulator, tartrazine Cl 19140, mineral (iron). Contains stabilisers and acidity regulator as permitted food conditioner. Contains permitted colouring.  SEASONING:  Sugar, salt, chicken flavour powder, onion flavour powd...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9000143047024,Lasagne Al Forno,iglo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:frozen-foods,en:meals,en:pasta-dishes,en:pastas,en:noodles,en:prepared-lasagne,en:frozen-lasagne,de:faschiertes,de:lasagne","Wasser, _Magermilch_, _Hartweizengrieß_, Tomatenmark 9,3%, Rindfleisch faschiert 7,1%, _Käse_ 4,3 % (mit _Ei_), _Eier_, Sonnenblumenöl, Karotten, _Weizenmehl_, Zwiebeln, _Sellerie_, _Obers_, Speisesalz jodiert (Salz, Kaliumjodid), Gewürze, Knoblauch, _Weizenstärke_, Muskatnuss.",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",lasagna,,lasagna,kw:lasagna
9003740067129,clever Spaghetti,clever,Teigwaren aus Hartweizengrieß,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti","Hartweizengrieß, Wasser",spaghetti,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
9003740067655,clever Penne,clever,Teigwaren aus Hartweizengrieß,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:durum-wheat-penne,en:penne,en:penne-rigate","Hartweizengrieß, Wasser",penne,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
9005545002190,Ricotta Spinat Tortelloni In Käse Sahne Sauce,Weight watchers,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas","Sauce 60% (Wasser, Sahne 5%, Käse 4%, Weizenmehl, Maisstärke, Blauschimmellkäse 1%, jodiertes Speisesalz [Speisesalz, Kaliumjodat], Schnittlauch, Zwiebelpulver, Knoblauchpulver, Gewürze), Teigwaren gefüllt, gekocht 40% (Teig 74% [Wasser, Hartweizengrieß, modifizierte Weizenstärke, Hühnerei - eiweißp...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
9010437002714,Bio Dinkel Vollkorn Spaghetti,Ja Natürlich,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:spaghetti",DINKELVOLLKORNGRIESS* 100% aus biologischer Landwirtschaft,noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
9100000153773,Mezzelune mit Parmigiano Reggiano,"SPAR Premium,Spar",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas","Füllung 60% (Sahne, Ricotta Molkenkäse 12% (Molke, Sahne, Salz unjodiert, Säuerungsmittel: Citronensäure), Parmigiano Reggiano g.U. 11%, Wasser, Semmelbrösel (Weizenmehl, Hefe, Salz unjodiert), Molkenpulver, Butter, Maismehl, Salz unjodiert), Teigware 40% (Weichweizenmehl, Vollei 11%, Hartweizengrie...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
9100000715681,Fusilli,S Budget,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:dry-durum-wheat-pasta",Semola di grano duro.,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",fusilli,,fusilli,kw:fusilli
9100000912967,Bio-Mini-Gnocchi,Spar Natur*pur,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:pastas,en:potatoes-and-their-products,en:gnocchi,en:potato-gnocchi","Wasser, 20% Kartoffelflocken, _Weizenmehl_, Kartoffelstärke, Reismehl, Salz unjodiert, Säureregulator: Milchsäure.",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,cat:gnocchi
9100000962801,Bio Dinkel Fleckerl,Spar Natur*pur,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:noodles,en:spelt-pastas","Dinkelmehl*, 10% Vollei*",noodles,,,spaghetti,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9310155100434,SPAGHETTI,SAN REMO,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:spaghetti",Durum wheat semolina. MAY CONTAIN TRACES OF EGG & SOY. PRODUCT DOES NOT CONTAIN EGG AS AN INGREDIENT.,spaghetti,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
9310645247229,Large Shells,Coles,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas",Durum Wheat Semolina.,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9311208000596,Tricolore Fettuccine,Guzzi's,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:egg-pastas","(90.3%) Durum Wheat (100% Semolina), (9%) Free Range Eggs (Pasteurized), (0.25%) Dehydrated Spinach, (0.25%) Dehydrated Capsicum, (0.2%) Dehydrated Beetroot. CONTAINS EGG & WHEAT.",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
9311208002606,Tricolore Fettucchini,Guzzi,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:egg-pastas","100% Durum Wheat Semolina, Fresh Eggs (9%), Capsicum Powder (0.25%), Spinach Powder (0.25), Beetroot.",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9311208003887,Tricolore Fettuccini Pasta,Golden Selections,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:egg-pastas","90.3% Durum Wheat Semolina, (9%) Whole Eggs (Pasteurized), (less than 0.2%) Dehydrated Beetroot, (0.25%) Dehydrated Capsicum, (0.25%) Dehydrated Spinach",,,,spaghetti,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9339687136872,Wholemeal Spiral Pasta,Macro wholefoods market,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:dry-pastas,en:dried-wholemeal-pasta",organic durum wholewheat semolina,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",fusilli,,fusilli,kw:fusilli
9555022302003,Nouilles instantanées saveur canard,Mamee,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Noodle: Wheat Flour (contains Gluten), Palm Oil (Contain Permitted Antioxidant E321)], Salt, Contains Stabilisers (E452, E501, E412) As Permitted Food Conditioner, Contains Permitted Flavouring Substances (contains Soybean), Contains Monosodium Glutamate (E621), Disodium S'-Guanylate (E627) And Diso...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9556041131506,Nouilles de riz blanc Bio,Ayam,Nouilles de riz blanc Biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,fr:nouilles-de-riz",RIZ BLANC BIOLOGIQUE 100%,noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
0041789001864,Maruchan habanero,Maruchan,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:seafood,en:fishes-and-their-products,en:meals,en:spreads,en:pasta-dishes,en:salted-spreads,en:dried-products,en:pastas,en:soups,en:dried-products-to-be-rehydrated,en:fish-preparations,en:noodles,en:instant-noodles,en:instant-pasta,en:anchovy-paste","harina de trigo enriquecida (harina de trigo, niacina, hierro, reducido, mononitrato de tiamina, riboflavina, ácido fólico) aceite vegetal, canola, semilla de algodón, palma, conservado con TBQ, sal, vegetales deshidratados 3% (zanahorias, chicharos, cebolla, ajo) maltodextrina, glutamato monosódico...",noodles,noodles,noodles,,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
00536257,Penne,Sainsbury's,Dried durum wheat semolina pasta,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:durum-wheat-penne,en:penne,en:penne-rigate",Durum _Wheat_ Semolina.,penne,penne,penne,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
0089686170085,Noodles - Beef Flavor - 5 Pack,"Indo inie, Indomie",Instant noodle soup,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Noodles (92%): WHEAT FLOUR, refined palm oil (contains antioxidant; tertiary butylhydroquinone), salt, acidity regulator (potassium carbonate, sodium carbonate, polyphosphates), thickener (guar gum), vitamin b2 (riboflavin)),(7.6%) (salt, sugar flavor enhancer (monosodium glutamate), artificial beef...",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
0089686170924,Mi goreng Fried Noodles,Indomie,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Noodles : Wheat Flour (62%), Refined Palm Oil (contains Antioxidant 319), Salt, acidity Regulators (451, 501, 500), Thickener (412), Colour (101). Seasoning Powder: Salt, Sugar, Flavour Enhancers (621, 631, 627), Garlic Powder, Onion Powder, Yeast Extract, Artificial Flavour, Pepper, Anticaking Agen...",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
20114992,Bio Spaghetti,Combino,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:dry-durum-wheat-pasta,en:durum-wheat-spaghetti",Hartweizengriess,spaghetti,spaghetti,,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
20404079,Nudeln - Spaghetti XXL,COMBINO,Spaghetti,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:spaghetti",Durum Wheat semolina,spaghetti,spaghetti,spaghetti,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
20450656,Chicken Flavour Instant Noodles,Just Essentials by ASDA,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles","noodles (92%) [wheat flour, palm oil, lodised salt [sodium chloride, potassium iodate], sugar, stabiliser (guar gum), garlic powder] chicken flavour seasoning (8%) [flavouring lodised salt (sodium chloride, potassium fodatel sugar, yeast extract, maltodextrin, onion power turmeric, spring onions, gi...",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
23219403,Chinesische Mie-Nudeln,ASIA,Chinesische Mie-Nudeln,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:chinese-noodles,xx:asiatische-teigware","_Weizenmehl_, Wasser, Speisesalz",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
25306156,Spicy Sweet and Sour Noodle,Cup Shotz,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","DRIED NOODLES (55%) (Durum _Wheat_ Semolina, _Egg_ White, Salt), Dried Glucose Syrup, Sugar, Potato Starch, DRIED VEGETABLES (3.5%) (Red Bell Pepper, Green Bell Pepper, Carrot), Tomato Powder, Flavourings, Salt, Palm Oil, Garlic Powder, Paprika, Acid: Citric Acid; Green Jalapeno Powder, Ginger, Colo...",noodles,noodles,noodles,spaghetti,agree,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
